Ranking,Rating,Team
1,20.184024886424716,Ohio_St
2,9.585562860637122,Alabama
3,7.561414380741236,Oklahoma
4,7.359571651446846,LSU
5,6.1041320310580645,Clemson
6,5.869664462307732,Wisconsin
7,5.174654391863008,Auburn
8,5.066581106779013,Florida
9,4.514886401076155,Georgia
10,4.336647381295806,Oregon
11,4.124805818329488,Penn_St
12,3.7503166220059563,Utah
13,3.732133916525,Texas
14,3.6036549834839238,Washington
15,3.2329572933475275,Notre_Dame
16,3.008371622609147,Baylor
17,2.988885155701878,Texas_A&M
18,2.956103943415401,Iowa_St
19,2.921356270146452,Memphis
20,2.9005494711029334,USC
21,2.808923485832792,UCF
22,2.7482339498184447,Missouri
23,2.6085782415061214,Michigan_St
24,2.6048476864629446,South_Carolina
25,2.5271080297556168,Iowa
26,2.4439492536252736,Michigan
27,2.430968570293115,North_Carolina
28,2.4287271978580764,Navy
29,2.0987397319732173,Mississippi
30,2.0587246557692094,Appalachian_St
31,2.0563686198174427,SMU
32,2.0225671967549768,Oklahoma_St
33,2.008936773296778,Virginia
34,1.9306523585797153,Minnesota
35,1.9266205163100147,FL_Atlantic
36,1.914314167672305,Boise_St
37,1.8773655593370904,Air_Force
38,1.8581041678501755,California
39,1.8010598724844613,Arizona_St
40,1.7677339316237846,Miami_FL
41,1.7573952942873392,Cincinnati
42,1.7449700935888408,N_Dakota_St
43,1.7301745308289505,Wake_Forest
44,1.648377399491642,Tulane
45,1.642016009768716,TCU
46,1.5847043531959422,Washington_St
47,1.5172555716749196,Pittsburgh
48,1.5006262092232405,Illinois
49,1.5000483190845926,Stanford
50,1.478729977840036,Kentucky
51,1.450764277104388,Mississippi_St
52,1.4317654367267552,Kansas_St
53,1.4175844694249269,Houston
54,1.3698305736851284,Tennessee
55,1.3573945139135344,Texas_Tech
56,1.3468139172786215,Wyoming
57,1.3386948525448812,BYU
58,1.336913178205435,Florida_St
59,1.3168233279408852,Louisiana
60,1.28678634940099,Kansas
61,1.2409729214368017,Fresno_St
62,1.2135705699683432,Purdue
63,1.1917632486606209,Louisville
64,1.1425379255900967,Temple
65,1.115210339822893,San_Diego_St
66,1.093740881894955,UCLA
67,1.0630978173731764,Boston_College
68,1.05208406572222,Virginia_Tech
69,1.0493391702798642,West_Virginia
70,1.038910937389099,Vanderbilt
71,1.023389238672167,Oregon_St
72,1.0165764660718257,Tulsa
73,0.997052027795243,Indiana
74,0.9858024334623217,Ball_St
75,0.9817548219945991,Arizona
76,0.9796891280845568,Utah_St
77,0.9668391787564263,S_Dakota_St
78,0.9625151740672498,CS_Sacramento
79,0.9527371913857777,Army
80,0.9438782479795396,Northwestern
81,0.9390054974903587,Duke
82,0.9327478776962377,James_Madison
83,0.9128622268366228,W_Michigan
84,0.8713456994308489,Marshall
85,0.8512953313132479,Arkansas
86,0.8007564668125888,Georgia_St
87,0.7990163922354112,NC_State
88,0.785856817739872,Coastal_Car
89,0.7811482103866331,Nebraska
90,0.7711294498763228,WKU
91,0.7522831119839157,Colorado
92,0.7513673252350306,Hawaii
93,0.7490186423183948,UAB
94,0.7462062118687799,Montana
95,0.7401458392508589,Northern_Iowa
96,0.729793572998997,E_Michigan
97,0.7148761267835503,Maryland
98,0.7099963023606793,C_Michigan
99,0.7031578765738102,Syracuse
100,0.6990783429217311,North_Texas
101,0.6977764073505716,Louisiana_Tech
102,0.6881266753830565,Georgia_Tech
103,0.6592107366074513,Rice
104,0.6562259822265424,N_Illinois
105,0.6405518600258068,Ohio
106,0.6358750873472654,Weber_St
107,0.6132376485491782,Toledo
108,0.6063598215754719,San_Jose_St
109,0.6048941432781061,Arkansas_St
110,0.5997867125932896,UC_Davis
111,0.59190500916287625,East_Carolina
112,0.5722726955105316,Buffalo
113,0.5576085248583424,MTSU
114,0.5280367323980715,Florida_Intl
115,0.527271035621139,South_Florida
116,0.5186138152525976,Furman
117,0.498243396448545,ULM
118,0.49079395949511184,Ga_Southern
119,0.47732500121303456,UNLV
120,0.4661527062631961,Old_Dominion
121,0.45920384831385064,Miami_OH
122,0.4577376625731878,Liberty
123,0.45399159297591224,Colorado_St
124,0.44684129082513374,Southern_Miss
125,0.44594040225278325,Dartmouth
126,0.43669206381257963,Texas_St
127,0.436655184235076,Princeton
128,0.40755208478864746,Charlotte
129,0.3939728467807072,Youngstown_St
130,0.3927632549351567,Delaware
131,0.39206837117312743,Villanova
132,0.3817500768271167,SUNY_Albany
133,0.37249036244014894,Idaho
134,0.371825258824215,Nevada
135,0.3707627087125701,Troy
136,0.36268860850021567,SE_Louisiana
137,0.3515981724555481,Central_Conn
138,0.3487206165536823,Idaho_St
139,0.34193409986795126,Citadel
140,0.34109121368638373,Montana_St
141,0.32511683769623456,Towson
142,0.3181394934722686,Connecticut
143,0.31718746811336634,Sam_Houston_St
144,0.3096861045993414,S_Illinois
145,0.3094322470338286,Cent_Arkansas
146,0.30645095080388407,New_Mexico
147,0.3060847535780231,South_Dakota
148,0.29695088643036244,New_Hampshire
149,0.2933748864658206,Illinois_St
150,0.2929927105360392,E_Washington
151,0.28945185758363845,Portland_St
152,0.28498651153458643,Kennesaw
153,0.28164707091126295,Kent
154,0.2776019443293798,Stony_Brook
155,0.27237653890349456,North_Dakota
156,0.26847707317653907,Indiana_St
157,0.2539937952976092,Rhode_Island
158,0.25275326780849733,New_Mexico_St
159,0.24921269212703692,McNeese_St
160,0.24385013695122978,UT_San_Antonio
161,0.2415393682979802,Prairie_View
162,0.24057695291107783,Southern_Univ
163,0.2400105583394212,Nicholls_St
164,0.2384786424153258,South_Alabama
165,0.23547725284672882,Abilene_Chr
166,0.23340306316891793,Elon
167,0.22885545198303414,William_&_Mary
168,0.22686294636989596,San_Diego
169,0.21832379661127202,Columbia
170,0.2132260783267424,Cal_Poly
171,0.20457964844404825,Grambling
172,0.2003838078004466,Maine
173,0.19827046713245053,Southern_Utah
174,0.1943177323891475,Jacksonville_St
175,0.1910338235707492,Monmouth_NJ
176,0.1892591984351498,Austin_Peay
177,0.18072746595062908,Georgetown
178,0.18017412858262427,Northern_Arizona
179,0.17905638783993139,Rutgers
180,0.1787082585236739,Wofford
181,0.1761534362290411,Harvard
182,0.17579358205284734,Houston_Bap
183,0.17562134502097573,Incarnate_Word
184,0.17423585454269136,Alcorn_St
185,0.16441936245027683,Richmond
186,0.1621244297016366,Fordham
187,0.15787047602170912,NC_A&T
188,0.15668741910540485,ETSU
189,0.15293310094518153,TN_Martin
190,0.15130495434025262,Bowling_Green
191,0.14694696350919229,UTEP
192,0.14195288736888537,Samford
193,0.13945192680492804,N_Colorado
194,0.13919096207591491,Missouri_St
195,0.1371933902580484,Penn
196,0.13673653507091088,Holy_Cross
197,0.1354584970279653,Akron
198,0.13357155634900753,Wagner
199,0.13303164892975297,Alabama_St
200,0.13286266458270599,Lamar
201,0.1320877915300859,SE_Missouri_St
202,0.13137530512723342,VMI
203,0.1294742598365862,Yale
204,0.12551100192418313,St_Francis_PA
205,0.12432883354068767,Dayton
206,0.11901664992650368,W_Illinois
207,0.11877423640703047,Chattanooga
208,0.11818056307153554,Lafayette
209,0.11750287739850566,Ark_Pine_Bluff
210,0.11429653500429071,Tennessee_St
211,0.10553683662774935,Robert_Morris
212,0.10377342752327706,E_Kentucky
213,0.10020529383620086,Duquesne
214,0.1001612527536807,Davidson
215,0.09901088510019344,Florida_A&M
216,0.09839417655621988,Sacred_Heart
217,0.09396026872866829,SF_Austin
218,0.09364111980907538,Lehigh
219,0.08553433192724666,E_Illinois
220,0.08411734368875519,Northwestern_LA
221,0.08249249080098468,Mercer
222,0.07805438931082338,Cornell
223,0.07744959716834693,Tennessee_Tech
224,0.07440239787917258,Drake
225,0.07350988246491497,Charleston_So
226,0.07291660513178608,S_Carolina_St
227,0.07248692136179496,Norfolk_St
228,0.07099789803071302,Colgate
229,0.06970583891481504,Bethune-Cookman
230,0.06854424011833916,Campbell
231,0.0680912659736112,Merrimack
232,0.059210555713539406,Jackson_St
233,0.059201370691144145,Bryant
234,0.05325832044689004,North_Alabama
235,0.05122235376447909,LIU_Post
236,0.05103504450817657,TX_Southern
237,0.049868066949276556,Murray_St
238,0.04908983498447256,Morgan_St
239,0.0474447144238993,Alabama_A&M
240,0.04719286485006234,Massachusetts
241,0.046456570145505444,MS_Valley_St
242,0.04524164634015652,Gardner_Webb
243,0.04222504617764823,Stetson
244,0.04203134214251702,Jacksonville
245,0.04168085900336101,Brown
246,0.04014254763513084,Delaware_St
247,0.03994441668893821,Bucknell
248,0.034497794951406036,Hampton
249,0.030847221353821307,Morehead_St
250,0.03064366819314925,Marist
251,0.03022114199258746,NC_Central
252,0.029322948910113167,Howard
253,0.029064995366239278,Valparaiso
254,0.026732136248331914,W_Carolina
255,0.015500243062468446,Presbyterian
256,0.012252475961947217,Butler
