"Ranking","Rating","Team"
1,15.0880582316012," Mt_Union"
2,6.86675227920327," Wheaton_IL"
3,6.41522657440071," Cortland_St"
4,6.199745694452," Redlands"
5,5.65266464779368," Bridgewater_VA"
6,5.43621465223535," Muhlenberg"
7,4.40294573191934," Delaware_Val"
8,3.72616623473905," Stevenson"
9,3.6431955461461," Ithaca"
10,3.63625329717113," N_Central_IL"
11,3.4743365972674," Union_NY"
12,3.3479314884207," Linfield"
13,3.08086719560908," John_Carroll"
14,3.00399673608568," Hobart_&_Smith"
15,2.85554730142156," Hardin-Simmons"
16,2.84474692840098," TX_Lutheran"
17,2.82734639048987," Susquehanna"
18,2.69463201571632," Berry"
19,2.65395964299286," Johns_Hopkins"
20,2.54169236749702," St_John's_MN"
21,2.43628572017338," IL_Wesleyan"
22,2.4344651899107," Endicott"
23,2.41887264773197," Shenandoah"
24,2.36366757587918," Alfred"
25,2.32321118918426," Worcester_Tech"
26,2.29602524002507," Augustana_IL"
27,2.2173669956753," WI_Platteville"
28,2.19196763747638," St_John_Fisher"
29,2.19107604347603," Rensselaer"
30,2.15059119223289," Wabash"
31,2.13010511978934," Wesley_DE"
32,2.10593066798506," Brockport_St"
33,2.09791567993047," St_Thomas_MN"
34,2.06992651748516," Case_Western"
35,2.01700500648791," George_Fox"
36,2.00102345772832," Wartburg"
37,1.99224424648424," M_Hardin-Baylor"
38,1.9702983545675," Denison"
39,1.94620248389154," Bethel_MN"
40,1.90733309101611," Williams"
41,1.853200312946," Chapman"
42,1.84146943453802," Hendrix"
43,1.81061792366904," Trinity_TX"
44,1.75377768564913," E_Texas_Bap"
45,1.69970049128642," Middlebury"
46,1.67888979480243," Rowan"
47,1.67405730653669," Gust_Adolphus"
48,1.66756144772673," Pomona_Pitzer"
49,1.65716897320252," Westminster_PA"
50,1.64056704577033," Randolph_Macon"
51,1.58048805030112," WI_Whitewater"
52,1.57827941201341," WI_Eau_Claire"
53,1.57710545467876," Heidelberg"
54,1.54643467034614," Morrisville_St"
55,1.51316295096754," Baldwin-Wallace"
56,1.49228094929991," Widener"
57,1.46451724971076," Wesleyan_CT"
58,1.4521544624179," Whitworth"
59,1.43655774355785," Dickinson"
60,1.42206570925415," Springfield"
61,1.39786013249758," WI_Stevens_Pt"
62,1.34197600762969," Wash_&_Jeff"
63,1.32847595542639," Ohio_Wesleyan"
64,1.32118205033834," Carnegie_Mellon"
65,1.30615036408525," W_New_England"
66,1.27197087739427," Wash_&_Lee"
67,1.26748384731578," WI_LaCrosse"
68,1.21336424776524," WI_Stout"
69,1.19151116931685," Trinity_CT"
70,1.18893539668806," College_of_NJ"
71,1.17512649674932," WI_Oshkosh"
72,1.15672566998752," NC_Wesleyan"
73,1.11925170710171," Utica"
74,1.10227358884135," Ursinus"
75,1.09648969847243," Amherst"
76,1.07016954518255," Millsaps"
77,1.04545289027497," Emory_&_Henry"
78,1.01321065637498," Montclair_St"
79,0.996083255414317," Averett"
80,0.98026137919851," Norwich"
81,0.965250556901566," Ohio_Northern"
82,0.964281845122824," Birmingham_So"
83,0.961912470740898," Salisbury"
84,0.953269798188132," Centre"
85,0.899147465464153," Salve_Regina"
86,0.881104227953456," Concordia_Mhd"
87,0.867627654721541," Belhaven_MS"
88,0.864719860617577," Aurora"
89,0.863035586975001," Nichols"
90,0.862111509642523," LaGrange"
91,0.81718917380068," Hamilton"
92,0.813082855599272," Otterbein"
93,0.810673270447799," Carthage"
94,0.809517585666784," Lycoming"
95,0.802716729248561," Kean"
96,0.738504499798971," Bridgewater_MA"
97,0.734917597270056," Coast_Guard"
98,0.734220395031146," MA_Dartmouth"
99,0.727085844165511," Hanover"
100,0.721752221634911," S_Virginia"
101,0.717288845388952," Muskingum"
102,0.70556901990822," Washington_StL"
103,0.685928461547204," Wm_Paterson"
104,0.672669202553366," W_Connecticut"
105,0.67165002988969," Hope"
106,0.670807703851189," Marietta"
107,0.670479151398709," Plymouth_St"
108,0.668863486454608," Wilkes"
109,0.668653897254232," Central_IA"
110,0.666780628451537," Framingham_St"
111,0.650266479743955," Mt_St_Joseph"
112,0.643702312914736," Grove_City"
113,0.639698252304808," Puget_Sound"
114,0.626515378245069," St_Lawrence"
115,0.622192403360419," WI_River_Falls"
116,0.606805807274462," Cal_Lutheran"
117,0.592659716228283," Monmouth_IL"
118,0.589794304202486," Tufts"
119,0.580970736933212," St_Norbert"
120,0.578214808411799," Frank_&_Marsh"
121,0.575324338000703," Olivet_MI"
122,0.572598981092243," SW_Univ_TX"
123,0.546528140785571," Simpson_IA"
124,0.536885271497173," Geneva"
125,0.533437967258603," Alma"
126,0.529394885604999," U_New_England"
127,0.527687295733943," Colby"
128,0.505735222025103," Maryville_TN"
129,0.502997424843195," Brevard"
130,0.48936752948254," Dubuque"
131,0.47842772315879," King's_PA"
132,0.476774881976363," Merchant_Marine"
133,0.472229648260286," Claremont_M.S."
134,0.468142067010399," Wilmington_OH"
135,0.466454045524802," Buffalo_St"
136,0.459368084397318," Guilford"
137,0.458374009742873," Lewis_&_Clark"
138,0.456694802252194," Albion"
139,0.435357644861941," Wittenberg"
140,0.433794308693372," La_Verne"
141,0.430962401940268," Husson"
142,0.41310101924714," Juniata"
143,0.404446503047073," Allegheny"
144,0.397325697671954," McDaniel_Col"
145,0.393387380036806," Moravian"
146,0.388997165063403," Austin_Col"
147,0.388153998595685," Hampden-Sydney"
148,0.384051123387173," Whittier"
149,0.372063429130701," Huntingdon"
150,0.37203288381718," Chris_Newport"
151,0.369293048687016," FDU_Madison"
152,0.369085628539439," MIT"
153,0.369053745003598," Bowdoin"
154,0.366639758765357," Millikin"
155,0.366402735516355," Ferrum"
156,0.360302968970695," MA_Maritime"
157,0.354552709936311," Lebanon_Val"
158,0.351350145010667," NE_Wesleyan"
159,0.344851688866006," Coe"
160,0.342723171722692," Gettysburg"
161,0.342035137987137," Lakeland"
162,0.338831878324712," Pac_Lutheran"
163,0.336723781456725," Bates"
164,0.314221010226371," Carroll_WI"
165,0.301210689187796," Illinois_Col"
166,0.296609964153063," Pacific_OR"
167,0.290060218316745," Misericordia"
168,0.285133260048393," Westfield_St"
169,0.276825402085028," Bethany_WV"
170,0.276223142551733," Luther_MN"
171,0.272719673314416," Wooster"
172,0.268600368704289," Curry"
173,0.255828648111101," Waynesburg"
174,0.249244688068657," Rhodes"
175,0.248590888926747," Castleton"
176,0.235916044858447," Rochester_NY"
177,0.231487048564413," DePauw"
178,0.230468930081189," St_Olaf"
179,0.223515939267438," Sul_Ross"
180,0.221936289901694," Loras"
181,0.209178917080328," Franklin_IN"
182,0.202274419920973," Chicago"
183,0.198829628561051," Alvernia"
184,0.196821574598537," Buena_Vista"
185,0.195081650755314," Howard_Payne"
186,0.192017488553439," Eureka"
187,0.175619153364522," Concordia_IL"
188,0.172827630288785," Worcester_St"
189,0.172064782613236," Catholic"
190,0.172054993191742," Becker"
191,0.17039971076988," Louisiana_Col"
192,0.167980329049135," Ripon"
193,0.161140420434492," Elmhurst"
194,0.160433430111585," Carleton_MN"
195,0.154054427973655," Rose-Hulman"
196,0.153510981039605," Benedictine_IL"
197,0.152989122018151," St_Vincent"
198,0.141914762406824," Hartwick"
199,0.141874817418336," Lake_Forest"
200,0.138802066017596," Westminster_MO"
201,0.138100455971086," Dean"
202,0.136190828262657," Greenville"
203,0.129676575566777," McMurry"
204,0.123021460694447," Anna_Maria"
205,0.121416467659545," Sewanee"
206,0.120344975532132," Thiel"
207,0.117581673452043," Concordia_WI"
208,0.112571724238706," Methodist"
209,0.111724136210871," ME_Maritime"
210,0.106977543278244," Apprentice"
211,0.103787931391875," Bluffton"
212,0.102290028680845," Willamette"
213,0.101235426972473," Luther_IA"
214,0.0995019833957157," MacMurray"
215,0.0978092806251991," Northwestern_MN"
216,0.090040317048456," Trine"
217,0.0894095041489037," Adrian"
218,0.0878095473634507," Kenyon"
219,0.0872310910826379," Rockford"
220,0.0788658958823273," Kalamazoo"
221,0.0751127127707012," Fitchburg_St"
222,0.0744002094994448," WI_Lutheran"
223,0.0690083296444386," Manchester"
224,0.0683295620881209," SUNY_Maritime"
225,0.0674379867753825," Albright"
226,0.0659141842074015," Anderson_IN"
227,0.0651225672102123," St_Scholastica"
228,0.0649319357076853," Knox"
229,0.058011200129637," Capital"
230,0.0571302538498008," North_Park"
231,0.0531482731733145," Alfred_St"
232,0.0530009260298535," Oberlin"
233,0.0527816737885914," Crown_MN"
234,0.0509205290879762," Augsburg"
235,0.0379077284675916," Hiram"
236,0.0349816169732096," Occidental"
237,0.0311748514845578," Gallaudet"
238,0.0281894871496236," Finlandia"
239,0.027365614614774," MN_Morris"
240,0.0248492238289514," Lawrence"
241,0.0188186457107806," Cornell_IA"
242,0.0177244227585755," Greensboro"
243,0.0120597797271449," Iowa_Wesleyan"
244,0.0109490480849722," Hamline"
245,0.0108731702749639," Beloit"
246,0.00974530462529537," Macalester"
247,0.00806574175477069," Lewis-Clark_ID"
248,0.00553473648325179," Defiance"
249,0.00108126044009945," Grinnell"
