Ranking,Rating,Team
1,20.265092124488696,Ohio_St
2,9.325560963533679,Clemson
3,8.898255343611684,Alabama
4,7.424677753964981,LSU
5,5.319473770604458,Georgia
6,5.047389527429084,Florida
7,4.841620539177013,Auburn
8,4.475097657927767,Oklahoma
9,4.465822036995414,Utah
10,4.437585779111709,Wisconsin
11,4.276322813044556,Oregon
12,3.9220116689026336,Penn_St
13,3.8113515596857486,Michigan
14,3.3887828017584627,Texas_A&M
15,3.265061126635143,Baylor
16,3.1861494401110426,Iowa_St
17,3.086126632783264,Iowa
18,2.9564474801272724,Notre_Dame
19,2.922934246455824,Texas
20,2.8642545170497025,Washington
21,2.768381961942334,Minnesota
22,2.597935605835013,UCF
23,2.5567361029551843,Oklahoma_St
24,2.4315753923609034,Kansas_St
25,2.396189975899077,USC
26,2.3064366457504337,Memphis
27,2.223384900417155,South_Carolina
28,2.179003236627935,TCU
29,2.160158680531684,North_Carolina
30,2.1334302860884433,Mississippi
31,2.1017848686383584,Appalachian_St
32,2.082365703225809,N_Dakota_St
33,2.0007578657752223,Miami_FL
34,1.9660909563908446,FL_Atlantic
35,1.93624934008566,Michigan_St
36,1.8896059803940926,Washington_St
37,1.8497094002486496,Missouri
38,1.7481946880861452,Kentucky
39,1.7422063710112337,Virginia
40,1.7333929333736044,SMU
41,1.7262675929183762,Tennessee
42,1.6977755194269983,Navy
43,1.6709630547086394,Illinois
44,1.656709296243019,Boise_St
45,1.639837261047406,Mississippi_St
46,1.6379312098492316,Air_Force
47,1.6071082097631286,Texas_Tech
48,1.5853950873946467,Pittsburgh
49,1.5522260216675783,Louisiana
50,1.5079750421665232,Cincinnati
51,1.5075984718022226,Virginia_Tech
52,1.4903328934368658,Arizona_St
53,1.4820081616767093,California
54,1.4298477188488057,Tulane
55,1.3967107835526391,Indiana
56,1.379811913107946,BYU
57,1.336890667007945,Florida_St
58,1.218798081106671,Army
59,1.1960303062324562,Wyoming
60,1.1891464184318583,S_Dakota_St
61,1.180471017451649,Stanford
62,1.1792954397745092,James_Madison
63,1.1665611603508441,Tulsa
64,1.1634162422235212,Purdue
65,1.1578388046429269,Oregon_St
66,1.1566386619624978,West_Virginia
67,1.122823064267798,Houston
68,1.0954759562141836,Wake_Forest
69,1.0943356570628369,Louisville
70,1.0091662441057834,Fresno_St
71,0.9946255537887494,Nebraska
72,0.994340015692667,Kansas
73,0.9508134316679695,Marshall
74,0.9479127845311804,UCLA
75,0.928697414343201,W_Michigan
76,0.9231362997561702,San_Diego_St
77,0.8987439368047945,Boston_College
78,0.892656826236529,Temple
79,0.885299217785116,WKU
80,0.8679933151517057,Duke
81,0.8645196970919167,Arizona
82,0.8573520498942827,Ga_Southern
83,0.8550115998362948,Montana
84,0.842645483960753,Colorado
85,0.8411997110478857,Utah_St
86,0.8407044799157295,Buffalo
87,0.8372448130534582,Northwestern
88,0.8246606553252004,Ohio
89,0.811777271176567,Ball_St
90,0.8116877951756696,Hawaii
91,0.7899671562849322,Syracuse
92,0.7887837711123192,CS_Sacramento
93,0.7601884437928204,Vanderbilt
94,0.7537447414988232,Georgia_Tech
95,0.7463723049314176,C_Michigan
96,0.7344958098827453,E_Michigan
97,0.7240391232547098,Georgia_St
98,0.6980620829119593,Weber_St
99,0.6939549445371616,Louisiana_Tech
100,0.6865259867155005,San_Jose_St
101,0.678631744931485,Northern_Iowa
102,0.6459843902676295,Southern_Miss
103,0.6446718041736954,South_Florida
104,0.6437395796682568,Troy
105,0.6425600480628071,Toledo
106,0.6391903654453909,Arkansas_St
107,0.632875909459603,Arkansas
108,0.6308138316756539,MTSU
109,0.6305400749249123,Colorado_St
110,0.6053573780373694,N_Illinois
