"Ranking","Team","Rating"
1," Wheaton_IL",7.35539952747771
2," Rensselaer",6.29921537627452
3," Augsburg",6.13320313094419
4," Whitworth",5
5," Hartwick",4.58151683083793
6," Carthage",4.34533557552833
7," Baldwin-Wallace",3.99975126940002
8," Chris_Newport",3.94716072400827
9," Wooster",3.78987866076569
10," Frank_&_Marsh",3.56123429112015
11," Hamline",3.55915561004924
12," Brockport_St",3.43505719195404
13," McDaniel_Col",3.24922099706368
14," Delaware_Val",3.17279688202106
15," Coe",3.15363080233267
16," Ferrum",3.00777411416865
17," WI_Stout",2.83665273456384
18," Carnegie_Mellon",2.80065575429439
19," Plymouth_St",2.77150257436449
20," WI_LaCrosse",2.76802127114942
21," WI_River_Falls",2.59996751074918
22," Guilford",2.50532289063282
23," St_Thomas_MN",2.45737654280916
24," W_Connecticut",2.40339519378282
25," Emory_&_Henry",2.35714955543263
26," Framingham_St",2.26880110619278
27," St_John's_MN",2.24107941044506
28," Randolph_Macon",2.17144582826987
29," Otterbein",2.16572548505138
30," NY_Maritime",2.15541575141939
31," Albright",2.11689801472503
32," Hampden-Sydney",2.06389212002334
33," Mt_Union",2
34," St_Olaf",2
35," Worcester_Tech",1.94178585299142
36," Concordia_WI",1.88915768363859
37," Allegheny",1.88212229644865
38," IL_Wesleyan",1.85389512396465
39," Salisbury_St",1.83385701799851
40," Averett",1.7879380459754
41," Gust_Adolphus",1.7617592137304
42," Millikin",1.75892058955494
43," Hobart_&_Smith",1.70591153486656
44," Wilmington_OH",1.69544763819586
45," Salve_Regina",1.65176056708319
46," North_Park",1.6348623295122
47," Redlands",1.61001018015015
48," Curry",1.58461316173269
49," Ursinus",1.52605892629888
50," Claremont_M.S.",1.5040476642184
51," Denison",1.43632832910888
52," Geneva",1.42552166941817
53," Mt_St_Joseph",1.40658933427381
54," M_Hardin-Baylor",1.38363926774438
55," Lakeland",1.33634627031798
56," Bridgewater_VA",1.25417738257505
57," Huntingdon",1.2441886637889
58," Wesley_DE",1.24369390213951
59," Maryville_TN",1.2195846148805
60," Wabash",1.21600601357557
61," Rowan",1.20545298224867
62," Westminster_PA",1.20154961705736
63," Simpson_IA",1.19672454968571
64," La_Verne",1.19257933498994
65," Aurora",1.18529185173867
66," Worcester_St",1.17598096185076
67," WI_Oshkosh",1.14461428371021
68," Thomas_More",1.14016826198963
69," Catholic",1.13522276330519
70," Belhaven_MS",1.12127377737406
71," Ohio_Northern",1.09686051529113
72," Gettysburg",1.08648691569065
73," Muskingum",1.07553844953655
74," MIT",1.07284217937628
75," Rhodes",1.07164225429877
76," Moravian",1.07141467740769
77," Apprentice",1.05086531336897
78," WI_Platteville",1.04761598261481
79," Hanover",1.00418877814167
80," Centre",0.960247368722396
81," George_Fox",0.952384017385195
82," Loras",0.928896271905033
83," Willamette",0.928357745701233
84," Washington_MO",0.923502490051928
85," Adrian",0.903139484708873
86," Widener",0.900851769377536
87," Birmingham_So",0.885807671356282
88," Millsaps",0.878726222625944
89," Concordia_Mhd",0.874846114082143
90," John_Carroll",0.855385716289791
91," Utica",0.84836730622535
92," MA_Maritime",0.844584248580611
93," Berry",0.815979238255429
94," Puget_Sound",0.807420665010062
95," Wittenberg",0.803912684113876
96," Albion",0.783993986424429
97," S_Virginia",0.777189690920504
98," Marietta",0.747826175646937
99," Endicott",0.705715878306477
100," Fitchburg_St",0.686370799925828
101," Bethel_MN",0.675813385283096
102," Bridgewater_MA",0.672625076347498
103," Carroll_WI",0.663653729682021
104," WI_Whitewater",0.65994594328522
105," Trine",0.636192182882447
106," King's_PA",0.618389433115946
107," Montclair_St",0.617191492331292
108," Sul_Ross",0.616360732255622
109," Johns_Hopkins",0.616148230693275
110," NE_Wesleyan",0.61131281866801
111," Capital",0.59341066572619
112," Case_Western",0.588732917369298
113," Mt_Ida",0.584718569021867
114," Knox",0.572904710061302
115," SW_Univ_TX",0.563671670891116
116," Wash_&_Jeff",0.547569834218128
117," Northwestern_MN",0.545799023004742
118," Ithaca",0.534241277614848
119," Wash_&_Lee",0.529133731779624
120," Muhlenberg",0.524566041806399
121," Bluffton",0.516888997020932
122," Susquehanna",0.511391322951697
123," Lewis_&_Clark",0.4959523357816
124," Lycoming",0.49135425459039
125," Luther_IA",0.483549866131222
126," Bethany_WV",0.470058774382409
127," Dubuque",0.45216189561407
128," St_Lawrence",0.443594513457118
129," Ripon",0.430499737770808
130," Chicago",0.411386612304108
131," Eureka",0.407882984389941
132," Waynesburg",0.396205089315943
133," Trinity_TX",0.389989819849846
134," Castleton",0.377996055928036
135," Manchester",0.369817613902189
136," Lake_Forest",0.366518454346908
137," Anderson_IN",0.365137670487799
138," LaGrange",0.364680774222027
139," Ohio_Wesleyan",0.357068674924987
140," Buffalo_St",0.352857939153239
141," Franklin_IN",0.349701893998417
142," Alma",0.336199893631451
143," St_John_Fisher",0.335891139064561
144," Carleton_MN",0.333200642809887
145," Merchant_Marine",0.330972109632533
146," MacMurray",0.329792930924173
147," Morrisville_St",0.317970502969597
148," Concordia_IL",0.317929124948551
149," Norwich",0.315819806455447
150," Alfred",0.308348548678388
151," Earlham",0.304552361804138
152," Macalester",0.287327356882902
153," Rochester_NY",0.275722225980271
154," MA_Dartmouth",0.265782800685623
155," St_Vincent",0.251246718904778
156," Shenandoah",0.247325943559309
157," WI_Eau_Claire",0.238925883344118
158," Beloit",0.224830319124933
159," Misericordia",0.218272857643936
160," Thiel",0.217653636443548
161," Becker",0.211240837699784
162," Cornell_IA",0.203953319058611
163," Dickinson",0.193238804085603
164," Heidelberg",0.161339382852971
165," Springfield",0.147510580638152
166," Finlandia",0.146015938015894
167," Olivet_MI",0.143741598659657
168," Illinois_Col",0.138392413654064
169," Rockford",0.135817907791493
170," Greensboro",0.121524863161419
171," Westminster_MO",0.115962088962616
172," Gallaudet",0.110477827095555
173," Elmhurst",0.107420038418165
174," Brevard",0.104882383213451
175," Lawrence",0.0931597567806375
176," Luther_MN",0.0734528522348561
177," Rose-Hulman",0.0726004182621153
178," W_New_England",0.0717693554297998
179," WI_Lutheran",0.0593274576809966
180," MN_Morris",0.0519637091812948
181," Sewanee",0.0515809475521782
182," Kean",0.0258688728794927
183," Oberlin",0.0166541683746462
184," Iowa_Wesleyan",0.0115192742433896
185," Kenyon",0.00911454314532418
186," Husson",0.00840960948669729
187," Westfield_St",0.00673221019833579
188," Nichols",0.00563345856846482
189," Union_NY",0.00424418644820094
190," Crown_MN",0.00302478074202577
191," Kalamazoo",0.00273248927452148
192," Coast_Guard",0.00177446576224846
193," Anna_Maria",0.00148429301974697
194," Dean",0.000489337168328786
195," Alfred_St",0.000170376513749416
196," Hope",0.000142114186099498
197," Monmouth_IL",0.000102055413866564
198," Frostburg_St",8.4647327557944e-06
199," Defiance",4.56100001389566e-06
200," Stevenson",9.59938607177969e-07
201," College_of_NJ",4.96992250866289e-07
202," FDU_Madison",2.54103758492194e-07
203," Augustana_IL",2.15996944558807e-57
204," Cortland_St",1.59891898432355e-57
205," Central_IA",1.21828944528656e-57
206," St_Norbert",2.97517867860952e-76
207," Benedictine_IL",2.48237205002412e-76
208," WI_Stevens_Pt",2.31930659520582e-76
209," Lebanon_Val",8.66305516625129e-302
210," St_Scholastica",6.91622452190188e-302
211," Juniata",5.90737647236967e-302
212," Grove_City",3.42525971266251e-302
213," Greenville",2.41641166313031e-302
214," Wilkes",6.69581018780901e-303
215," Amherst",0
216," Austin_Col",0
217," Bates",0
218," Bowdoin",0
219," Buena_Vista",0
220," Cal_Lutheran",0
221," Chapman",0
222," Colby",0
223," DePauw",0
224," E_Texas_Bap",0
225," Grinnell",0
226," Hamilton",0
227," Hardin-Simmons",0
228," Hendrix",0
229," Hiram",0
230," Howard_Payne",0
231," Linfield",0
232," Louisiana_Col",0
233," McMurry",0
234," ME_Maritime",0
235," Methodist",0
236," Middlebury",0
237," N_Central_IL",0
238," NC_Wesleyan",0
239," Occidental",0
240," Pac_Lutheran",0
241," Pacific_OR",0
242," Pomona_Pitzer",0
243," Trinity_CT",0
244," Tufts",0
245," TX_Lutheran",0
246," Wartburg",0
247," Wesleyan_CT",0
248," Whittier",0
249," Williams",0
250," Wm_Paterson",0
