"Ranking","Rating","Team"
1,10.3096188428985," Mt_Union"
2,7.79315923196911," Delaware_Val"
3,7.27356357929501," Brockport_St"
4,6.83127004911719," M_Hardin-Baylor"
5,5.40837858946142," Springfield"
6,5.36298907067608," Wesley_DE"
7,4.28361995174061," Frostburg_St"
8,4.19848489472971," Johns_Hopkins"
9,3.6207687287128," Case_Western"
10,3.4913793989059," Wheaton_IL"
11,3.35838765208677," WI_Oshkosh"
12,3.29402785821442," Hobart_&_Smith"
13,3.24768358605048," Linfield"
14,3.2274107161699," Trine"
15,3.20150459470813," Hardin-Simmons"
16,3.11516051192149," N_Central_IL"
17,3.06394966773223," Husson"
18,2.86859107595289," Ithaca"
19,2.86450997614535," St_Thomas_MN"
20,2.76178247505128," Salisbury_St"
21,2.68596261118438," Wash_&_Lee"
22,2.67459701610575," Muhlenberg"
23,2.63845011980818," Wash_&_Jeff"
24,2.52224737454908," Frank_&_Marsh"
25,2.47060275941156," Rensselaer"
26,2.46403901642132," Alfred"
27,2.46036187030049," John_Carroll"
28,2.44627802793776," Trinity_CT"
29,2.262303013449," Framingham_St"
30,2.15235351522434," WI_LaCrosse"
31,2.05953186143355," Susquehanna"
32,2.05228684334699," Wartburg"
33,2.0182345998954," George_Fox"
34,1.98207222238469," W_New_England"
35,1.97028487402986," IL_Wesleyan"
36,1.8679680902578," WI_Whitewater"
37,1.84799064260268," Kean"
38,1.74941296238298," St_John's_MN"
39,1.69256478518648," Wittenberg"
40,1.68991150770137," WI_Platteville"
41,1.6628699774486," Cortland_St"
42,1.64480440875609," E_Texas_Bap"
43,1.644792754771," Carnegie_Mellon"
44,1.6435422880077," Union_NY"
45,1.64107392840017," Randolph_Macon"
46,1.58750566047132," Whitworth"
47,1.56743012119017," Chris_Newport"
48,1.53500553354592," Stevenson"
49,1.5318284601381," Amherst"
50,1.51683235197305," Utica"
51,1.47963984787451," Thomas_More"
52,1.45147724928575," Worcester_Tech"
53,1.42600310784958," Westminster_PA"
54,1.4094033485191," Berry"
55,1.40849401773771," Ursinus"
56,1.39836612841751," Franklin_IN"
57,1.39494210025227," Carthage"
58,1.3305380654411," Middlebury"
59,1.31708099031965," Widener"
60,1.29118692113198," Wesleyan_CT"
61,1.28523859095129," Redlands"
62,1.23380603356189," Albright"
63,1.20656271468383," Plymouth_St"
64,1.2001864120199," Ohio_Northern"
65,1.19098937816942," Concordia_Mhd"
66,1.14352091488187," Heidelberg"
67,1.11780042737681," WI_Stout"
68,1.10802162593653," St_Lawrence"
69,1.10781491546963," W_Connecticut"
70,1.09271042846101," Pac_Lutheran"
71,1.08408264909007," TX_Lutheran"
72,1.0788298260188," Buffalo_St"
73,1.07377421718745," Tufts"
74,1.06489461096344," Washington_MO"
75,1.05421068667091," NY_Maritime"
76,1.02236749515249," Lycoming"
77,1.02175119253297," Shenandoah"
78,1.01392331874004," Williams"
79,1.00352505336099," Curry"
80,0.998559299220057," St_John_Fisher"
81,0.976126794668507," Centre"
82,0.975541328891468," SW_Univ_TX"
83,0.963785894762851," Guilford"
84,0.957648920225932," Montclair_St"
85,0.948690580891614," Millikin"
86,0.91831100119564," Salve_Regina"
87,0.905803217559252," MIT"
88,0.900600483061874," Merchant_Marine"
89,0.866080698403735," Baldwin-Wallace"
90,0.854069815995605," Sul_Ross"
91,0.848717899956044," Huntingdon"
92,0.843467827962536," McDaniel_Col"
93,0.840936954044945," Rowan"
94,0.831218625520298," Chapman"
95,0.815952418595585," WI_River_Falls"
96,0.808172275007523," Hampden-Sydney"
97,0.790627426354712," Worcester_St"
98,0.782117736918828," MA_Dartmouth"
99,0.760769554038706," Hartwick"
100,0.753019955571633," Hope"
101,0.750042673382017," Bridgewater_MA"
102,0.747199506088521," Cal_Lutheran"
103,0.740844714216497," Denison"
104,0.731345413904031," Lebanon_Val"
105,0.71529947897285," Otterbein"
106,0.712279123845117," Moravian"
107,0.709836837945894," Emory_&_Henry"
108,0.694059132157502," Gettysburg"
